时间,城市,音乐剧,卡司,剧院
2025-11-08 19:30,上海,辛吉路的画材店,卡路:李珏 塞修:左溢 辛吉:王颢珏,星空间2号·好好有戏剧场
2025-11-08 19:30,上海,嗜血博士,爱德华:陈政宇 乔纳森:汤佳明 玛莎:蔡馨怡,星空间1023号·涵金小剧场
2025-11-08 19:30,上海,#0528,Eggy:温升宝 Brandon:林大钦 Doris:刘瀚聪,星空间28号·好好有戏小剧场
2025-11-08 19:30,上海,梦微之,白居易:高泽锴 元稹:于世源,星空间33号 鲸·剧场
2025-11-08 19:30,上海,摇滚浮士德,X-黑暗:李炜鹏 X-光明:钟舜傲 约翰·浮士德:王瀚宇 格雷琴:徐丽东,上剧场
2025-11-08 19:30,上海,时光代理人,程小时:姜义哲 陆光:赵奕然 乔苓:钱安琪 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:李泽熙,时光剧场
2025-11-08 19:30,上海,当你心动时,叶白:万钰彬 小白:叶宇锋 露露:刘昱含,星空间12号·耶比剧场
2025-11-08 19:30,上海,怪物,里奥:蓝浩 韦恩:陈诗,星空间18号·谜剧场
2025-11-08 19:30,上海,OZ,俊一:龙一豪 铁皮:陈佳艺 MAX:高源 BUTTON:邓文篪,星空间20号·MOriginal Box
2025-11-08 19:30,上海,去你的夏天,游亦:栾靖宇 小松:张皓星 小伟:赵轩民,星空间8号·一台好戏方寸剧场
2025-11-08 19:30,上海,流星之绊,李功一:殷浩伦 高景行:王智威 小静:徐郑凯伊 李泰辅:杨浩然 原康孝:田祥晔 高正:尚一航,星空间10号·MOriginal Box
2025-11-08 19:30,上海,幽灵,Teddy:吴盛祥 Alex:刘朱烨 David:钱蒙楠,星空间168号·谜剧场
2025-11-08 19:30,上海,莫迪里阿尼 & 埃贡·席勒,莫迪里阿尼/艺术家:相征 珍妮/瓦利:郑涵一 画商/埃贡·席勒:邵立君,上海大剧院中剧场
2025-11-08 19:30,上海,让世界看见,黄新泽:郭嘉轩 黄谦富:施哲明 何初洋:刘浩冉 程帆:胡楚浩 高淑平:陈沁 三叔公:王海洋 刘广荣:徐嘉乔 李志豪:褚俊驰 梁家强:黄磊,黄浦文化中心大上海剧场
2025-11-08 19:30,上海,雕像,于格:吴以瀚 雕像:王瑞,星空间1794号·临窗小剧场
2025-11-08 19:30,上海,亡灵之旅：冥犬与少年,维塔:范宇澄 阿努比斯:尹智博 荷鲁斯:孙义清,星空间55号·五十五剧场
2025-11-08 19:30,上海,梅尔泉,西蒙:李秋盟 托里:刘官卫 皮皮:李佳音 哈桑:王嘉,星空间63号·叙界空间
2025-11-08 19:30,上海,渡河，渡河,桃桃:廖婧媛 越冬:黄雪煌 迟老师:何铭海,星空间1997号·河岸剧场
2025-11-08 19:30,上海,奇美拉,于贝:叶嘉雯 林若南:郭耀嵘 窥梦人:党韫葳,黄浦文化中心大上海新空间
2025-11-08 19:30,上海,宠儿,特斯拉:王桓 爱迪生:姜呈洋 巴恩斯:李岩,星空间333号·山纹鱼剧场
2025-11-08 19:30,上海,红莲,红莲:林钇欣 钵里公主:徐梦 降临道令:傅祥安 日值差使:陆好雨 月值差使:李泽晨,上海共舞台
2025-11-08 19:30,北京,面试,尤金:马海生 辛克莱:毛二 乔安:周惠怡,世纪剧院
2025-11-08 19:30,北京,醉后赢家,李丁一:徐宇诸 杜海燕:潘温劼 杨鼎天:刘汶炎 信佳佳:梁豫 周大福:魏子杰 金小美:宋翔宇 警察:刘星宇,花花世界游戏戏剧空间
2025-11-08 19:30,北京,深处,何帅:辛未 段施依:张一雅琦 胡磊:杨钊 歌者:李然,小柯剧场
2025-11-08 19:30,成都,辛吉路的画材店,卡路:陈思霖 塞修:唐浩瑜 辛吉:陈志鹏,兜兜米新空间
2025-11-08 19:30,成都,她对此感到厌烦,莉莉丝:丁辰西 辛西娅:张烜尔 多琳:左一平 罗纳德:王竞琦 国王:王珏语涵,成都城市音乐厅歌剧厅
2025-11-08 19:30,广州,翻国王棋,奥尔森:丁梓奕 克雷加德:张腾 戈布:吴嘉怡 弗雷:梁宵默 玛尼:言佳航 伊敦:黄玟宇,广州塔剧场新空间
2025-11-08 19:30,广州,辛吉路的画材店,卡路:郭洧江 塞修:樊哲 辛吉:文亮棋,好好有戏小剧场
2025-11-08 19:30,广州,时光代理人,程小时:李玉言 陆光:叶锐 乔苓:张芷妍 林贞/陈潇妈:陈雨朦 陈潇/陆鸿斌:黄建豪,珠影壹号新空间A馆
2025-11-08 19:30,武汉,怪物,里奥:周靖杰 韦恩:黄子俊,联创艺空间2号·寻境剧场
2025-11-08 19:30,南京,寻找李二狗,常卫国:蒋敦豪 李二狗:金圣权 秀儿:张会芳 爷爷:韩涵 常志胜:白子涵 班长:华英杰 刘伢子:林子兴 大个:王泽霖 快板:王禹皓 四川:张天玮 尕娃:邹宇昂 铁牛:张泽浩,南京保利大剧院大剧场
2025-11-08 19:30,苏州,两个人的谋杀,所有嫌疑犯:翟松 马库斯警官:钱海睿,苏州开明大戏院大剧场
2025-11-08 19:30,苏州,THRILL ME,Richard:龚子棋 Nathan:瞿艺,开心麻花运河剧场
2025-11-08 19:30,杭州,人间失格,大庭叶藏:刘令飞 太宰治:白举纲 祝子:李炜铃 堀木正雄:亚森 恒子:蒋依敏,杭州大剧院(歌剧院)
2025-11-08 19:30,杭州,茶无此人,石头:元佳辰 吴名士:张淼龙 洪瑛:刘羿含 江鱼儿:安吉儿 黄九良:戴玉龙 范泰:宋凯文,茶无此人 · 一台好戏小剧场
2025-11-08 19:30,厦门,锦衣卫之刀与花,风舞阳:张智涵 梅霜花:徐杭 马醉灯:赵毅劼 汉王:张玮伦 朱瞻基:赵钱龙 孙贵妃:冯镝霏 夜凌霄:樊苏颐 侯公公:胡芳洲 龙连营:江泽辰 风树:宗雪健 歌队:冯丽冰 歌队:李浩楠 歌队:李季 歌队:申帅,嘉庚剧院
2025-11-08 19:30,珠海,致命旋律,尼古拉斯:王帅 科伦:武阳坤 杰弗瑞:李信 艾芙琳:刘乙萱,开心麻花剧场(横琴文化艺术中心)
2025-11-08 19:30,济南,蝶变,曼曼:胥子含 沈文君:张沁丹 齐志平:黄周,山东省会大剧院歌剧厅
2025-11-08 19:30,济南,暗夜阳光,马尔科:崔竣硕 保罗:陈墨香 舞女-莫妮卡:王阳 老板娘-安娜:孙宇漫 小酒保:刘政昀,579百工集百老汇舞厅
2025-11-08 20:00,上海,LIZZIE丽兹,LIZZIE:王洁璐 EMMA:张雨桐 BRIDGET:周文嘉 ALICE:孙路悦,星空间11号·MOriginal Box
2025-11-08 20:00,深圳,有真与有真,大有真:王千荥 小有真:唐晨怡 钢琴:林丹妮 大提琴:陈希,爪马世界6号剧场
2025-11-08 22:30,上海,Roulette轮盘,Poe:周宇杰 Agatha:陈旭 Doyle:夏阳 Pride:陈近东 Lust:李浩瑞 Envy:潘延 Greed:刘晓,轮盘剧场
2025-11-09 14:00,广州,翻国王棋,奥尔森:刘子赫 克雷加德:张腾 戈布:吴嘉怡 弗雷:梁宵默 玛尼:言佳航 伊敦:黄玟宇,广州塔剧场新空间
2025-11-09 14:00,深圳,有真与有真,大有真:王千荥 小有真:唐晨怡 钢琴:林丹妮 大提琴:陈希,爪马世界6号剧场
2025-11-09 14:00,杭州,人间失格,大庭叶藏:白举纲 太宰治:刘令飞 祝子:李炜铃 堀木正雄:亚森 恒子:蒋依敏,杭州大剧院(歌剧院)
2025-11-09 14:30,上海,辛吉路的画材店,卡路:朱亚洲 塞修:尹智博 辛吉:杨浩然,星空间2号·好好有戏剧场
2025-11-09 14:30,上海,#0528,Eggy:陈科铭 Brandon:于滨嘉 Doris:刘瀚聪,星空间28号·好好有戏小剧场
2025-11-09 14:30,上海,摇滚浮士德,X-黑暗:叶麒圣 X-光明:钟舜傲 约翰·浮士德:王瀚宇 格雷琴:徐丽东,上剧场
2025-11-09 14:30,上海,时光代理人,程小时:王逸飞 陆光:殷浩伦 乔苓:吴杭律 林贞/陈潇妈:于梦滢 陈潇/陆鸿斌:李泽熙,时光剧场
2025-11-09 14:30,上海,怪物,里奥:陈诗 韦恩:刘朱烨,星空间18号·谜剧场
2025-11-09 14:30,上海,末日迷途,海曼:王瑞 威廉:徐泽辉 贝拉:钟楚依 阿曼达:林燕婷,星空间8808号·涵金剧场
2025-11-09 14:30,上海,OZ,俊一:蔡松廷 铁皮:陈佳艺 MAX:高源 BUTTON:于诗涵,星空间20号·MOriginal Box
2025-11-09 14:30,上海,幽灵,Teddy:卢翰林 Alex:孙一城 David:钱蒙楠,星空间168号·谜剧场
2025-11-09 14:30,上海,莫迪里阿尼 & 埃贡·席勒,莫迪里阿尼/艺术家:田野 珍妮/瓦利:廖婧媛 画商/埃贡·席勒:余镇鳌,上海大剧院中剧场
2025-11-09 14:30,上海,雕像,于格:张琦铭 雕像:林大钦,星空间1794号·临窗小剧场
2025-11-09 14:30,上海,王冠,尤安:黄思惟 莫德雷/奥德修斯:周宇杰 黛尔德拉:石恩知,星空间216号·果然有戏小剧场
2025-11-09 14:30,上海,渡河，渡河,桃桃:洪果 越冬:周一男 迟老师:何铭海,星空间1997号·河岸剧场
2025-11-09 14:30,上海,奇美拉,于贝:叶嘉雯 林若南:郭耀嵘 窥梦人:马小乔,黄浦文化中心大上海新空间
2025-11-09 14:30,上海,红莲,红莲:林钇欣 钵里公主:陈沁 降临道令:刘阳 日值差使:何严浩 月值差使:李子涵,上海共舞台
2025-11-09 14:30,北京,面试,尤金:徐昊 辛克莱:徐均朔 乔安:周惠怡,世纪剧院
2025-11-09 14:30,北京,醉后赢家,李丁一:徐宇诸 杜海燕:潘温劼 杨鼎天:刘汶炎 信佳佳:梁豫 周大福:魏子杰 金小美:宋翔宇 警察:刘星宇,花花世界游戏戏剧空间
2025-11-09 14:30,北京,江姐,,北京艺术中心戏剧场
2025-11-09 14:30,广州,阿波罗尼亚,Richard:武冠辰 Oscar:脱骁尧 Stevie:邓欣锐,阿波罗尼亚·广州馆
2025-11-09 14:30,广州,桑塔露琪亚,Stevie:曾阵 Chi Chi:宋周鑫 Sonny Boy:张梁,桑塔露琪亚·广州馆
2025-11-09 14:30,广州,时光代理人,程小时:杜牧 陆光:樊哲 乔苓:张芷妍 林贞/陈潇妈:陈奕蓉 陈潇/陆鸿斌:黄建豪,珠影壹号新空间A馆
2025-11-09 14:30,杭州,茶无此人,石头:栾靖宇 吴名士:张淼龙 洪瑛:刘羿含 江鱼儿:安吉儿 黄九良:戴玉龙 范泰:宋凯文,茶无此人 · 一台好戏小剧场
2025-11-09 14:30,珠海,致命旋律,尼古拉斯:王帅 科伦:武阳坤 杰弗瑞:李信 艾芙琳:刘乙萱,开心麻花剧场(横琴文化艺术中心)
2025-11-09 14:30,济南,蝶变,曼曼:胥子含 沈文君:邓贤凌 齐志平:黄周,山东省会大剧院歌剧厅
2025-11-09 15:00,上海,一人之下,张楚岚:井彦乔 冯宝宝:刘晓 王也:刘彬濠 诸葛青:崔承宇 老天师:刘牧 夏禾:胡星瑞 风莎燕:杨济连 张灵玉:郑文博,人民大舞台
2025-11-09 15:00,成都,辛吉路的画材店,卡路:彭智宇 塞修:唐浩瑜 辛吉:王世鑫,兜兜米新空间
2025-11-09 15:00,深圳,最美的一天,许静雅:杜鑫艳 大顺凡:宁梦恬 小顺凡:程晨 影子:暴晓萱,坪山大剧院大剧场
2025-11-09 15:00,天津,无刃之镜,沈墨舟:李依桐 李保:仇毓翔 施美莉:王晶莹 董钰知:王艺臻,南开大悦城·牛奶剧场
2025-11-09 16:00,北京,深处,何帅:辛未 段施依:张一雅琦 胡磊:杨钊 歌者:李然,小柯剧场
2025-11-09 17:00,上海,LIZZIE丽兹,LIZZIE:陈檀雅 EMMA:高崇 BRIDGET:孙喆 ALICE:孙路悦,星空间11号·MOriginal Box
2025-11-09 17:00,上海,Roulette轮盘,Poe:汤楷 Agatha:刘昱含 Doyle:潘延 Pride:戴家晟 Lust:肖笛 Envy:李伯尧 Greed:蒋心瑞,轮盘剧场
2025-11-09 19:00,绍兴,大河长歌,,西施大剧院
2025-11-09 19:30,上海,阿波罗尼亚,Richard:高品 Oscar:李秋盟 Stevie:牛博为,星空间1号·一台好戏小剧场
2025-11-09 19:30,上海,桑塔露琪亚,Stevie:朱家鹏 Chi Chi:何严浩 Sonny Boy:施博威,星空间6号·一台好戏小剧场
2025-11-09 19:30,上海,辛吉路的画材店,卡路:卢翰林 塞修:姜义哲 辛吉:车鸣笛,星空间2号·好好有戏剧场
2025-11-09 19:30,上海,#0528,Eggy:温升宝 Brandon:左溢 Doris:王颢珏,星空间28号·好好有戏小剧场
2025-11-09 19:30,上海,摇滚浮士德,X-黑暗:张泽 X-光明:王敏辉 约翰·浮士德:高雨晨 格雷琴:崔恩尔,上剧场
2025-11-09 19:30,上海,时光代理人,程小时:李存贤 陆光:吴以瀚 乔苓:冯远 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:高尔金宝音,时光剧场
2025-11-09 19:30,上海,怪物,里奥:黄浦申 韦恩:吴盛祥,星空间18号·谜剧场
2025-11-09 19:30,上海,末日迷途,海曼:琚茂林 威廉:刘朱烨 贝拉:钱安琪 阿曼达:蔡馨怡,星空间8808号·涵金剧场
2025-11-09 19:30,上海,幽灵,Teddy:赵洪博 Alex:赵奕然 David:张智伟,星空间168号·谜剧场
2025-11-09 19:30,上海,莫迪里阿尼 & 埃贡·席勒,莫迪里阿尼/艺术家:许昌泰 珍妮/瓦利:黄可 画商/埃贡·席勒:相征,上海大剧院中剧场
2025-11-09 19:30,上海,“Savior”,范·米格伦:刘岩 拉乔·皮勒:叶筱玮 马丁·布雷德乌斯:翟松,星空间·星空穹顶剧场
2025-11-09 19:30,上海,亡灵之旅：冥犬与少年,维塔:王富有 阿努比斯:吴志军 荷鲁斯:孙义清,星空间55号·五十五剧场
2025-11-09 19:30,上海,梅尔泉,西蒙:姜崃 托里:朱亮 皮皮:郭珍艳 哈桑:张嘉豪,星空间63号·叙界空间
2025-11-09 19:30,上海,渡河，渡河,桃桃:王洁璐 越冬:钱蒙楠 迟老师:于世源,星空间1997号·河岸剧场
2025-11-09 19:30,上海,奇美拉,于贝:丁辰西 林若南:赵雨卉 窥梦人:党韫葳,黄浦文化中心大上海新空间
2025-11-09 19:30,上海,大魔术师,丹尼尔:庞东轩 凯尔:陈壬权 乔安娜:黄旖 塔米尔:尤宣程 多功能人（贾斯帕）:王泽乾,黄浦剧场小剧场
2025-11-09 19:30,上海,红莲,红莲:严小北 钵里公主:徐梦 降临道令:胡芳洲 日值差使:陆好雨 月值差使:李泽晨,上海共舞台
2025-11-09 19:30,北京,面试,尤金:马海生 辛克莱:毛二 乔安:余思冉,世纪剧院
2025-11-09 19:30,成都,她对此感到厌烦,莉莉丝:杜钇樵 辛西娅:张沁丹 多琳:左一平 罗纳德:韩冰儿 国王:王珏语涵,成都城市音乐厅歌剧厅
2025-11-09 19:30,广州,时光代理人,程小时:巴文豪 陆光:叶锐 乔苓:叶思琳 林贞/陈潇妈:徐晓玥 陈潇/陆鸿斌:刘鑫,珠影壹号新空间A馆
2025-11-09 19:30,苏州,THRILL ME,Richard:滕春鹏 Nathan:李磊,开心麻花运河剧场
2025-11-09 20:00,深圳,最美的一天,许静雅:杜鑫艳 大顺凡:宁梦恬 小顺凡:程晨 影子:暴晓萱,坪山大剧院大剧场
2025-11-10 19:00,沈阳,夜幕下的哈尔滨,王一民:金圣权 玉旨一郎:高天鹤 卢淑娟:李泽美 柳絮影:于佳鑫 塞上萧:苏锡凡 卢运启:牟溢 玉旨雄一:刘畅 罗世诚:李昊阳 肖光义:曹闻放 葛明礼:韩志贤 秦德林:张耀之,盛京大剧院歌剧厅
2025-11-10 19:30,上海,时光代理人,程小时:卢翰林 陆光:刘朱烨 乔苓:马小乔 林贞/陈潇妈:郭珍艳 陈潇/陆鸿斌:张嘉豪,时光剧场
2025-11-10 19:30,广州,时光代理人,程小时:李玉言 陆光:朱羿达 乔苓:朱媛媛 林贞/陈潇妈:徐晓玥 陈潇/陆鸿斌:宋元明,珠影壹号新空间A馆
2025-11-11 19:00,沈阳,夜幕下的哈尔滨,王一民:马添龙 玉旨一郎:刘令飞 卢淑娟:李泽美 柳絮影:于佳鑫 塞上萧:苏锡凡 卢运启:牟溢 玉旨雄一:刘畅 罗世诚:李昊阳 肖光义:曹闻放 葛明礼:韩志贤 秦德林:张耀之,盛京大剧院歌剧厅
2025-11-11 19:30,上海,翻国王棋,奥尔森:刘凡滔 克雷加德:李秋盟 戈布:宁梦恬 弗雷:薛尚文 玛尼:周一男 伊敦:暴晓萱,星空间77号·鲸剧场
2025-11-11 19:30,上海,摇滚浮士德,X-黑暗:徐昊 X-光明:钟舜傲 约翰·浮士德:王瀚宇 格雷琴:余思冉,上剧场
2025-11-11 19:30,上海,时光代理人,程小时:姜义哲 陆光:邱俊阳 乔苓:钱安琪 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:李泽熙,时光剧场
2025-11-11 19:30,上海,怪物,里奥:蓝浩 韦恩:薛钦元,星空间18号·谜剧场
2025-11-11 19:30,上海,流星之绊,李功一:白倬铭 高景行:徐泽辉 小静:安吉儿 李泰辅:郭之阳 原康孝:张旭辰 高正:高尔金宝音,星空间10号·MOriginal Box
2025-11-11 19:30,上海,幽灵,Teddy:许昌泰 Alex:相征 David:钱蒙楠,星空间168号·谜剧场
2025-11-11 19:30,上海,莫迪里阿尼 & 埃贡·席勒,莫迪里阿尼/艺术家:田野 珍妮/瓦利:陈旭 画商/埃贡·席勒:邵立君,上海大剧院中剧场
2025-11-11 19:30,上海,雕像,于格:邵玎 雕像:徐杭,星空间1794号·临窗小剧场
2025-11-11 19:30,上海,梅尔泉,西蒙:赵伟钢 托里:李苏霖 皮皮:冯远 哈桑:张弋,星空间63号·叙界空间
2025-11-11 19:30,上海,奇美拉,于贝:吴杭律 林若南:胥子含 窥梦人:王珏语涵,黄浦文化中心大上海新空间
2025-11-12 19:30,上海,阿波罗尼亚,Richard:陈科铭 Oscar:李秋盟 Stevie:曹牧之,星空间1号·一台好戏小剧场
2025-11-12 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:王浩楠 Sonny Boy:高品,星空间6号·一台好戏小剧场
2025-11-12 19:30,上海,辛吉路的画材店,卡路:孙一城 塞修:于滨嘉 辛吉:杨浩然,星空间2号·好好有戏剧场
2025-11-12 19:30,上海,嗜血博士,爱德华:赵钱龙 乔纳森:汤佳明 玛莎:洪果,星空间1023号·涵金小剧场
2025-11-12 19:30,上海,#0528,Eggy:李存贤 Brandon:吴志军 Doris:李珏,星空间28号·好好有戏小剧场
2025-11-12 19:30,上海,当你心动时,叶白:许昌泰 小白:万钰彬 露露:黄可,星空间12号·耶比剧场
2025-11-12 19:30,上海,怪物,里奥:陈诗 韦恩:吴盛祥,星空间18号·谜剧场
2025-11-12 19:30,上海,末日迷途,海曼:徐佳文 威廉:田野 贝拉:钱安琪 阿曼达:冯镝霏,星空间8808号·涵金剧场
2025-11-12 19:30,上海,“Savior”,范·米格伦:刘岩 拉乔·皮勒:白倬铭 马丁·布雷德乌斯:倪晔,星空间·星空穹顶剧场
2025-11-12 19:30,上海,渡河，渡河,桃桃:左一平 越冬:周一男 迟老师:何铭海,星空间1997号·河岸剧场
2025-11-12 19:30,上海,奇美拉,于贝:杜钇樵 林若南:胥子含 窥梦人:王珏语涵,黄浦文化中心大上海新空间
2025-11-12 19:30,南京,天·梦,,江苏紫金大剧院
2025-11-12 19:30,宁波,大河长歌,,慈溪大剧院
2025-11-12 20:00,上海,LIZZIE丽兹,LIZZIE:陈檀雅 EMMA:王竞琦 BRIDGET:冯远 ALICE:孙路悦,星空间11号·MOriginal Box
2025-11-13 14:30,南京,音符密码,,南京雨花剧院
2025-11-13 19:30,上海,阿波罗尼亚,Richard:王炳 Oscar:朱亚洲 Stevie:陈楷,星空间1号·一台好戏小剧场
2025-11-13 19:30,上海,桑塔露琪亚,Stevie:朱家鹏 Chi Chi:姜崃 Sonny Boy:施博威,星空间6号·一台好戏小剧场
2025-11-13 19:30,上海,翻国王棋,奥尔森:刘子赫 克雷加德:刘阳 戈布:郭亢 弗雷:马啸 玛尼:周一男 伊敦:张艺,星空间77号·鲸剧场
2025-11-13 19:30,上海,#0528,Eggy:陈科铭 Brandon:林大钦 Doris:王浩楠,星空间28号·好好有戏小剧场
2025-11-13 19:30,上海,摇滚浮士德,X-黑暗:叶麒圣 X-光明:王敏辉 约翰·浮士德:高雨晨 格雷琴:余思冉,上剧场
2025-11-13 19:30,上海,时光代理人,程小时:李存贤 陆光:吴以瀚 乔苓:冯远 林贞/陈潇妈:廖婧媛 陈潇/陆鸿斌:智博闻,时光剧场
2025-11-13 19:30,上海,去你的夏天,游亦:李政绪 小松:朱亮 小伟:赵轩民,星空间8号·一台好戏方寸剧场
2025-11-13 19:30,上海,莫迪里阿尼 & 埃贡·席勒,莫迪里阿尼/艺术家:许昌泰 珍妮/瓦利:王洁璐 画商/埃贡·席勒:汤佳明,上海大剧院中剧场
2025-11-13 19:30,上海,“Savior”,范·米格伦:郑艺彬 拉乔·皮勒:王逸飞 马丁·布雷德乌斯:翟松,星空间·星空穹顶剧场
2025-11-13 19:30,上海,亡灵之旅：冥犬与少年,维塔:廖城志 阿努比斯:赵奕然 荷鲁斯:江东旭,星空间55号·五十五剧场
2025-11-13 19:30,上海,奇美拉,于贝:杜钇樵 林若南:左一平 窥梦人:叶嘉雯,黄浦文化中心大上海新空间
2025-11-13 19:30,上海,大魔术师,丹尼尔:庞东轩 凯尔:马黑凯杰 乔安娜:严小北 塔米尔:孙千竣 多功能人（贾斯帕）:王凌毅,黄浦剧场小剧场
2025-11-13 19:30,广州,桑塔露琪亚,Stevie:巴文豪 Chi Chi:李玉言 Sonny Boy:张梁,桑塔露琪亚·广州馆
2025-11-13 19:30,广州,辛吉路的画材店,卡路:叶锐 塞修:尹智博 辛吉:文亮棋,好好有戏小剧场
2025-11-13 19:30,广州,时光代理人,程小时:唐浩瑜 陆光:朱羿达 乔苓:朱媛媛 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:刘鑫,珠影壹号新空间A馆
2025-11-14 14:00,杭州,有鳳來儀,,浙江音乐学院大剧院
2025-11-14 19:30,上海,阿波罗尼亚,Richard:施博威 Oscar:何严浩 Stevie:牛博为,星空间1号·一台好戏小剧场
2025-11-14 19:30,上海,桑塔露琪亚,Stevie:曹牧之 Chi Chi:王浩楠 Sonny Boy:陈科铭,星空间6号·一台好戏小剧场
2025-11-14 19:30,上海,翻国王棋,奥尔森:殷浩伦 克雷加德:刘阳 戈布:李苏霖 弗雷:张铎 玛尼:刘明明 伊敦:朱芷秋,星空间77号·鲸剧场
2025-11-14 19:30,上海,辛吉路的画材店,卡路:李珏 塞修:于滨嘉 辛吉:车鸣笛,星空间2号·好好有戏剧场
2025-11-14 19:30,上海,嗜血博士,爱德华:相征 乔纳森:钱蒙楠 玛莎:钱安琪,星空间1023号·涵金小剧场
2025-11-14 19:30,上海,#0528,Eggy:李磊 Brandon:王逸飞 Doris:刘瀚聪,星空间28号·好好有戏小剧场
2025-11-14 19:30,上海,梦微之,白居易:高品 元稹:琚茂林,星空间33号 鲸·剧场
2025-11-14 19:30,上海,摇滚浮士德,X-黑暗:李炜鹏 X-光明:胡超政 约翰·浮士德:高雨晨 格雷琴:陈玉婷,上剧场
2025-11-14 19:30,上海,时光代理人,程小时:滕春鹏 陆光:朱涵彬 乔苓:马小乔 林贞/陈潇妈:朱佳艳 陈潇/陆鸿斌:周波,时光剧场
2025-11-14 19:30,上海,怪物,里奥:许昌泰 韦恩:万钰彬,星空间18号·谜剧场
2025-11-14 19:30,上海,末日迷途,海曼:朱亚洲 威廉:田野 贝拉:黄可 阿曼达:郑涵一,星空间8808号·涵金剧场
2025-11-14 19:30,上海,寻找李二狗,常卫国:奇煜 李二狗:陈博豪 秀儿:张会芳 爷爷:韩涵 常志胜:王靖棋 班长:华英杰 刘伢子:林子兴 大个:王泽霖 快板:王禹皓 四川:张天玮 尕娃:邹宇昂 铁牛:张泽浩,上海西岸大剧院大剧场
2025-11-14 19:30,上海,幽灵,Teddy:卢翰林 Alex:赵奕然 David:庞东轩,星空间168号·谜剧场
2025-11-14 19:30,上海,珍珑,Lucas:刘一谷 Abby:陈檀雅 Daniel:蓝浩,珍珑剧场
2025-11-14 19:30,上海,“Savior”,范·米格伦:刘岩 拉乔·皮勒:刘官卫 马丁·布雷德乌斯:翟松,星空间·星空穹顶剧场
2025-11-14 19:30,上海,梅尔泉,西蒙:赵伟钢 托里:舒荣波 皮皮:冯远 哈桑:张弋,星空间63号·叙界空间
2025-11-14 19:30,上海,奇美拉,于贝:丁辰西 林若南:宁梦恬 窥梦人:杜鑫艳,黄浦文化中心大上海新空间
2025-11-14 19:30,上海,大魔术师,丹尼尔:刘勃汐 凯尔:杨皓晨 乔安娜:严小北 塔米尔:孙千竣 多功能人（贾斯帕）:王凌毅,黄浦剧场小剧场
2025-11-14 19:30,北京,赵氏孤儿,程婴:郑棋元 屠岸贾:何亮辰 程勃:徐均朔 程子灵魂:马灵奇 晋国公主:薛佳凝 程妻:陈翔翔 公孙杵臼:赵禹钧 魏绛:徐嘉乔 赵盾:陈韬 韩厥:张光磊 宫女:谢馨仪,北京保利剧院
2025-11-14 19:30,成都,辛吉路的画材店,卡路:王常凯 塞修:丁梓奕 辛吉:杨浩然,兜兜米新空间
2025-11-14 19:30,广州,阿波罗尼亚,Richard:武冠辰 Oscar:脱骁尧 Stevie:巴文豪,阿波罗尼亚·广州馆
2025-11-14 19:30,广州,辛吉路的画材店,卡路:叶锐 塞修:尹智博 辛吉:杜牧,好好有戏小剧场
2025-11-14 19:30,广州,时光代理人,程小时:唐浩瑜 陆光:朱羿达 乔苓:朱媛媛 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:宋元明,珠影壹号新空间A馆
2025-11-14 19:30,广州,狂炎奏鸣曲,J:白倬铭 S:邵立君 K:祝颂皓,广东省友谊剧院
2025-11-14 19:30,武汉,怪物,里奥:张力升 韦恩:张智成,联创艺空间2号·寻境剧场
2025-11-14 19:30,南京,面·具,林薇:王竞琦 沈砚/周慕云:唐子晗,来财黑匣子小剧场
2025-11-14 19:30,苏州,THRILL ME,Richard:施哲明 Nathan:王喆,开心麻花运河剧场
2025-11-14 19:30,杭州,风声,李宁玉:蒋倩如 顾小梦:丁臻滢 肥原龙川:钟舜傲 吴志国:卞佳平 金生火:孙葛川野 白小年:王瑞 老鳖:吴勃臻 老汉:申霓,杭州大剧院(歌剧院)
2025-11-14 19:30,杭州,有鳳來儀,,浙江音乐学院大剧院
2025-11-14 19:30,重庆,锦衣卫之刀与花,风舞阳:张智涵 梅霜花:张泽 马醉灯:李秋盟 汉王:徐泽辉 朱瞻基:邵玎 孙贵妃:冯镝霏 夜凌霄:樊苏颐 侯公公:胡芳洲 龙连营:江泽辰 风树:宗雪健 歌队:李浩楠 歌队:柳智彦 歌队:李季 歌队:申帅,重庆大剧院大剧场
2025-11-14 19:30,天津,无刃之镜,沈墨舟:许庆泽 李保:仇毓翔 施美莉:王晶莹 董钰知:王晨雨,南开大悦城·牛奶剧场
2025-11-14 19:30,珠海,致命旋律,尼古拉斯:王帅 科伦:李卓远 杰弗瑞:李乐尧 艾芙琳:刘晓燕,开心麻花剧场(横琴文化艺术中心)
2025-11-14 20:00,上海,LIZZIE丽兹,LIZZIE:程晨 EMMA:赵雨卉 BRIDGET:周文嘉 ALICE:胥子含,星空间11号·MOriginal Box
2025-11-14 20:00,深圳,有真与有真,大有真:廖若彤 小有真:姚嘉艺 钢琴:翟锦文 大提琴:罗卓雯,爪马世界6号剧场
2025-11-14 20:00,昆明,阿者科,,云南省大剧院大剧场
