时间,城市,音乐剧,卡司,剧院
2023-05-27 19:30,上海,南墙计划,小六:徐均朔 张忠礼:李秋盟 大莲:刘浩冉 肖傻子:蛋蛋 胖子:李泽熙 德华:吴锦铎 白老师:赵丹霓 宋荷:黄可 多功能:王皓 多功能:张睿姝 多功能:赵雅妮 多功能:王典 多功能:姜均,人民大舞台
2023-05-27 19:30,上海,致命旋律,尼古拉斯:李存贤 科伦:张皓哲 杰弗瑞:翟松 艾芙琳:刁梦雪,长江剧场黑匣子
2023-05-27 19:30,上海,阿波罗尼亚,理查德:朱亮 奥斯卡:邵奕磊 史蒂夫:赵霄汉,星空间1号·一台好戏小剧场
2023-05-27 19:30,上海,月亮与六便士,查尔斯:孙豆尔 艾米&老板娘:陈旭 威廉&斯特里夫:杜航 布兰琪&爱塔:田梦,星空间815号·缪时客小剧场
2023-05-27 19:30,上海,小说,格雷·亨特:丁星辰 怀特·希斯曼:刘牧 休·戴克:田野,星空间115号·缪时客小剧场
2023-05-27 19:30,上海,FLAMES火焰,梅瑞狄斯:卓群 爱德蒙:钱蒙楠 埃里克:相征,星空间4号·缪时客小剧场
2023-05-27 19:30,上海,辛吉路的画材店,卡路:徐杭 塞修:牛博为 辛吉:车鸣笛,星空间2号·好好有戏剧场
2023-05-27 19:30,上海,灯塔,霍普:宋凯文 怀恩:崔承宇 守塔人:孙欣业,星空间9号·鲸剧场
2023-05-27 19:30,上海,嘿！亚利桑那,简:吴杭律 比利:滕春鹏 怀亚特:王逸飞 约瑟芬:于梦滢 强尼:郭俊宇 哈利:唐超 波特:智博闻,嘿！亚利桑那
2023-05-27 19:30,上海,狄俄尼索斯,狄俄尼索斯:强东玥 阿波罗:王国栋 安普罗斯:刘明明 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈彦汗,星空间622号·BDWAY小剧场
2023-05-27 19:30,上海,谋杀歌谣,Tom:梁宵默 Sara:赵雨卉 Michael:吴俊鹏 旁白:覃一凡,上海老卵俱乐部
2023-05-27 19:30,北京,理想之城,苏筱:潘艺琳 赵显坤:夏振凯 夏明:周默涵 徐知平:桑可舟 黄礼林:郝晓辉,天桥艺术中心大剧场
2023-05-27 19:30,北京,京·谣,王新元:王海祥 王超英:刘福安 南诗琴:黄绮雯 金顺:朱兴东 妍妍:马熙媛 肖彰:秦荣 瑟琳娜:曹娜 轩轩:顾轩畅,京演·民族文化宫大剧院
2023-05-27 19:30,北京,愚公移山,愚公:蔡鹏 智叟:李炜鹏 王宁:蒋倩如 列子:齐齐 邹老师:西麟润 御风:张建勋 操蛇之神:赛博渊,中央歌剧院剧场
2023-05-27 19:30,北京,威尼斯商人,鲍西亚:冯鑫垚 巴萨尼奧:王浩楠 安东尼奥:郭禹良 夏洛克:云孟和,时间剧场TIME THEATRE
2023-05-27 19:30,北京,最美的一天,许静雅:党韫葳 大顺凡:宁梦恬 小顺凡:冯远 影子:张曦文,西区剧场
2023-05-27 19:30,北京,致命旋律,尼古拉斯:王帅 科伦:王培杰 杰弗瑞:李信 艾芙琳:曹小欠儿,开心麻花磁剧场
2023-05-27 19:30,成都,阿波罗尼亚,理查德:施博威 奥斯卡:周靖杰 史蒂夫:邓欣锐,西部文化产业中心·一台好戏小剧场
2023-05-27 19:30,成都,灯塔,霍普:杨博皓 怀恩:王世鑫 守塔人:杜舟,西部文化产业中心·鲸剧场
2023-05-27 19:30,广州,阿波罗尼亚,理查德:杨宇威 奥斯卡:脱骁尧 史蒂夫:郑文博,阿波罗尼亚·广州馆
2023-05-27 19:30,武汉,灯塔,霍普:元佳辰 怀恩:饶克勤 守塔人:王皓,武汉剧院小剧场
2023-05-27 19:30,佛山,一封陌生女人的来信,少女:卢佩珊 青年女人:向瑞雪 中年女人:曹蕊 R:张传昊 约翰:刘洋 酒吧女:黄雪薇,佛山大剧院大剧场
2023-05-27 19:30,无锡,I LOVE YOU…,MAN1:王天择 WOMAN1:贺梦洁 MAN2:袁野 WOMAN2:王樵知 钢琴:李俊成 小提琴:郑瑞诺,宜兴保利大剧院
2023-05-27 19:30,南通,粉丝来信,郑微岚:于晓璘 金海鸣:刘岩 夏光:崔恩尔 李灵:孙礼杰 丁宁:张琛 蛰生:舒荣波 马克梵:刘官卫,南通大剧院歌剧厅
2023-05-27 19:30,青岛,莎翁乐园,莎士比亚:祝颂皓 哈姆雷特:杨皓晨 罗密欧:张玮伦 朱丽叶:陈玉婷,青岛大剧院歌剧厅
2023-05-27 19:30,呼和浩特,摘星辰,曜:高品 李白:李宸希 庄周:黄唯铭 明世隐:高天鹤 公孙离:张雅琪 瑶:湛嘉丽 云中君:金天泽 东皇太一:袁岱 操偶师:吴耿华,内蒙古乌兰恰特
2023-05-27 20:00,成都,Hi Hi 莎士比亚,JULIA:黄雨蝶 CESAR:缪银海 PATRICK:赵奕然 HELEN:姚一依,off stage live
2023-05-27 20:00,深圳,白夜追凶,关宏峰:王敏辉 关宏宇:郭虹旭 周巡:许放星 叶方舟:李政绪 白涵:朱芷秋 周舒桐:邓贤凌 多功能人女:暴晓萱 多功能人男:周波 多功能人男:宋元明,坪山大剧院大剧场
2023-05-28 14:00,上海,剧院魅影,魅影:何亮辰 克里斯汀·戴伊:林韶 劳尔·沙尼子爵:马添龙 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-05-28 14:00,上海,南墙计划,小六:舒荣波 张忠礼:孙金瀚 大莲:张梦嫣 肖傻子:徐奕然 胖子:李泽熙 德华:吴锦铎 白老师:周钰斐 宋荷:李恩妤 多功能:吴志军 多功能:杨济连 多功能:周显波 多功能:赵钱龙 多功能:霍泽安,人民大舞台
2023-05-28 14:00,上海,狄俄尼索斯,狄俄尼索斯:黄可 阿波罗:孙豆尔 安普罗斯:王颢珏 普罗辛诺斯/无名的人/阿里阿德涅/警察:刘明明,星空间622号·BDWAY小剧场
2023-05-28 14:00,北京,理想之城,苏筱:明家歆 赵显坤:甘泉 夏明:周默涵 徐知平:桑可舟 黄礼林:郝晓辉,天桥艺术中心大剧场
2023-05-28 14:00,北京,京·谣,王新元:王海祥 王超英:刘福安 南诗琴:黄绮雯 金顺:朱兴东 妍妍:马熙媛 肖彰:秦荣 瑟琳娜:曹娜 轩轩:顾轩畅,京演·民族文化宫大剧院
2023-05-28 14:00,成都,熊猫,,熊猫剧院
2023-05-28 14:30,上海,猎罪图鉴,沈翊:高杨 杜城:胡迪 蒋歌:徐瑶 范若瑄:申霓 瞿蓝心:陈希琰 任晓玄:刘乙萱 梁毅:倪晔 蒋峰:刘钊 李晗:张艺 张局/雷队:傅震华 多功能男:朱涵彬 多功能女1:潘珏辰 多功能女2:卓群,云峰剧院
2023-05-28 14:30,上海,城堡,霍姆斯:赵伟钢 本杰明:钟嘉诚 凯莉:郭耀嵘 托尼:夏阳,上海共舞台
2023-05-28 14:30,上海,致命旋律,尼古拉斯:李存贤 科伦:张皓哲 杰弗瑞:方银河 艾芙琳:陈旭,长江剧场黑匣子
2023-05-28 14:30,上海,月亮与六便士,查尔斯:吴俊鹏 艾米&老板娘:易群 威廉&斯特里夫:薛尚文 布兰琪&爱塔:邹子月,星空间815号·缪时客小剧场
2023-05-28 14:30,上海,小说,格雷·亨特:郭洧江 怀特·希斯曼:杜航 休·戴克:张云轩,星空间115号·缪时客小剧场
2023-05-28 14:30,上海,FLAMES火焰,梅瑞狄斯:蔡馨怡 爱德蒙:钱蒙楠 埃里克:施博威,星空间4号·缪时客小剧场
2023-05-28 14:30,上海,灯塔,霍普:赵洪博 怀恩:崔承宇 守塔人:翟松,星空间9号·鲸剧场
2023-05-28 14:30,上海,嘿！亚利桑那,简:李梓溪 比利:滕春鹏 怀亚特:刘勃汐 约瑟芬:周文嘉 强尼:王壹 哈利:宋凯文 波特:高旭,嘿！亚利桑那
2023-05-28 14:30,北京,威尼斯商人,鲍西亚:冯鑫垚 巴萨尼奧:王浩楠 安东尼奥:郭禹良 夏洛克:云孟和,时间剧场TIME THEATRE
2023-05-28 14:30,北京,最美的一天,许静雅:党韫葳 大顺凡:宁梦恬 小顺凡:冯远 影子:张曦文,西区剧场
2023-05-28 14:30,北京,致命旋律,尼古拉斯:王帅 科伦:王培杰 杰弗瑞:李信 艾芙琳:刘晓燕,开心麻花磁剧场
2023-05-28 14:30,广州,阿波罗尼亚,理查德:陈科铭 奥斯卡:曾鑫 史蒂夫:郑文博,阿波罗尼亚·广州馆
2023-05-28 15:00,武汉,灯塔,霍普:元佳辰 怀恩:陈梓煊 守塔人:易俊,武汉剧院小剧场
2023-05-28 15:00,深圳,白夜追凶,关宏峰:王敏辉 关宏宇:郭虹旭 周巡:许放星 叶方舟:李政绪 白涵:朱芷秋 周舒桐:邓贤凌 多功能人女:暴晓萱 多功能人男:周波 多功能人男:宋元明,坪山大剧院大剧场
2023-05-28 16:00,南京,香水之谜,凯瑟琳娜/罗西娜:覃一凡 凯瑟琳娜/罗西娜:黎宛曈 多梅尼克/保罗:刘政 多梅尼克/保罗:韩逸秋 亨利二世/安东尼:胡天祺 亨利二世/安东尼:孙敬贤 夜莺:朱佳艳,香水之谜剧场
2023-05-28 16:30,上海,谋杀歌谣,Tom:梁宵默 Sara:赵雨卉 Michael:潘龙 旁白:年蔓婷,上海老卵俱乐部
2023-05-28 16:30,成都,灯塔,霍普:韩佳旭 怀恩:赵奕然 守塔人:范杰,西部文化产业中心·鲸剧场
2023-05-28 19:30,上海,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:潘杭苇 劳尔·沙尼子爵:赵超凡 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-05-28 19:30,上海,猎罪图鉴,沈翊:张泽 杜城:施哲明 蒋歌:徐瑶 范若瑄:申霓 瞿蓝心:蒋倩如 任晓玄:刘乙萱 梁毅:倪晔 蒋峰:刘钊 李晗:张艺 张局/雷队:张云轩 多功能男:朱涵彬 多功能女1:潘珏辰 多功能女2:叶嘉雯,云峰剧院
2023-05-28 19:30,上海,城堡,霍姆斯:郭嘉轩 本杰明:钟舜傲 凯莉:刘浩冉 托尼:李磊,上海共舞台
2023-05-28 19:30,上海,南墙计划,小六:傅祥安 张忠礼:李秋盟 大莲:张梦嫣 肖傻子:蛋蛋 胖子:李泽熙 德华:吴锦铎 白老师:赵丹霓 宋荷:李恩妤 多功能:吴志军 多功能:杨济连 多功能:周显波 多功能:赵钱龙 多功能:姜均,人民大舞台
2023-05-28 19:30,上海,春上海1949,郑扬帆:方书剑 林安邦:蔡淇 陈新新:王梓庭 谢麦伦:汤爱民 陈新生:白瀚祥 柏玲:毛珏懿 郑将军:于滨嘉 柏父:江泽辰 戴维:苗宸宇 曾先生:林荣康 军警:石钰铎,上音歌剧院歌剧厅
2023-05-28 19:30,上海,致命旋律,尼古拉斯:李存贤 科伦:张智伟 杰弗瑞:方银河 艾芙琳:刁梦雪,长江剧场黑匣子
2023-05-28 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:周仕麒 Sonny Boy:吴以瀚,星空间6号·一台好戏小剧场
2023-05-28 19:30,上海,阿波罗尼亚,理查德:朱亮 奥斯卡:徐步超 史蒂夫:赵霄汉,星空间1号·一台好戏小剧场
2023-05-28 19:30,上海,辛吉路的画材店,卡路:徐杭 塞修:尹智博 辛吉:刘瀚聪,星空间2号·好好有戏剧场
2023-05-28 19:30,上海,灯塔,霍普:宋凯文 怀恩:王逸飞 守塔人:脱骁尧,星空间9号·鲸剧场
2023-05-28 19:30,上海,谋杀歌谣,Tom:钱蒙楠 Sara:孙乐仟 Michael:顾易 旁白:王芯芯,上海老卵俱乐部
2023-05-28 19:30,北京,理想之城,苏筱:王艺瑾 赵显坤:夏振凯 夏明:孙圣凯 徐知平:桑可舟 黄礼林:郝晓辉,天桥艺术中心大剧场
2023-05-28 19:30,北京,京·谣,王新元:王海祥 王超英:刘福安 南诗琴:黄绮雯 金顺:朱兴东 妍妍:马熙媛 肖彰:秦荣 瑟琳娜:曹娜 轩轩:顾轩畅,京演·民族文化宫大剧院
2023-05-28 19:30,北京,愚公移山,愚公:蔡鹏 智叟:李炜鹏 王宁:温雅祺 列子:齐齐 邹老师:西麟润 御风:张建勋 操蛇之神:赛博渊,中央歌剧院剧场
2023-05-28 19:30,北京,最美的一天,许静雅:党韫葳 大顺凡:宁梦恬 小顺凡:娄睿 影子:张曦文,西区剧场
2023-05-28 19:30,北京,致命旋律,尼古拉斯:朱家鹏 科伦:姜崃 杰弗瑞:李信 艾芙琳:刘晓燕,开心麻花磁剧场
2023-05-28 19:30,成都,阿波罗尼亚,理查德:唐浩瑜 奥斯卡:周靖杰 史蒂夫:邓欣锐,西部文化产业中心·一台好戏小剧场
2023-05-28 19:30,呼和浩特,摘星辰,曜:铭亮 李白:李宸希 庄周:黄唯铭 明世隐:高天鹤 公孙离:张雅琪 瑶:湛嘉丽 云中君:金天泽 东皇太一:袁岱 操偶师:吴耿华,内蒙古乌兰恰特
2023-05-28 20:00,成都,Hi Hi 莎士比亚,JULIA:叶思琳 CESAR:杜皓云 PATRICK:赵嘉恒 HELEN:王竞琦,off stage live
2023-05-29 19:30,上海,翻国王棋,奥尔森:刘瀚聪 克雷加德:刘阳 戈布:李佳音 弗雷:车鸣笛 玛尼:周波 伊敦:张烜尔,星空间77号·鲸剧场
2023-05-29 20:00,南宁,一出好戏,蝙蝠:潘斌龙 马进:傲日其愣 姗姗:蓝盈莹 小兴:陆宇鹏 张总:姜昊旻 小王:周国帅,广西文化艺术中心
2023-05-30 11:00,成都,熊猫,,熊猫剧院
2023-05-30 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:袁也 储君:张书豪 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:殷赫阳,丝路欢乐世界·琴音剧场
2023-05-30 19:30,上海,剧院魅影,魅影:阿云嘎 克里斯汀·戴伊:潘杭苇 劳尔·沙尼子爵:马添龙 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-05-30 19:30,上海,城堡,霍姆斯:赵伟钢 本杰明:钟舜傲 凯莉:郭耀嵘 托尼:夏阳,上海共舞台
2023-05-30 19:30,上海,南墙计划,小六:徐均朔 张忠礼:马良 大莲:刘浩冉 肖傻子:徐杭 胖子:孙浩程 德华:崔承宇 白老师:周钰斐 宋荷:李恩妤 多功能:王皓 多功能:杨济连 多功能:赵雅妮 多功能:赵钱龙 多功能:姜均,人民大舞台
2023-05-30 19:30,上海,桑塔露琪亚,Stevie:曹牧之 Chi Chi:王天择 Sonny Boy:吴以瀚,星空间6号·一台好戏小剧场
2023-05-30 19:30,上海,翻国王棋,奥尔森:蛋蛋 克雷加德:张琦铭 戈布:郭亢 弗雷:孙欣业 玛尼:周波 伊敦:张烜尔,星空间77号·鲸剧场
2023-05-30 19:30,上海,狄俄尼索斯,狄俄尼索斯:林燕婷 阿波罗:霍泽安 安普罗斯:王颢珏 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈彦汗,星空间622号·BDWAY小剧场
2023-05-30 19:30,广州,阿波罗尼亚,理查德:陈科铭 奥斯卡:曾鑫 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-05-30 19:30,宿迁,I LOVE YOU…,MAN1:白倬铭 WOMAN1:贺梦洁 MAN2:钱海睿 WOMAN2:王樵知 钢琴:李俊成 小提琴:茜仑,宿豫大剧院
2023-05-30 20:00,深圳,一封陌生女人的来信,少女:卢佩珊 青年女人:向瑞雪 中年女人:曹蕊 R:张传昊 约翰:刘洋 酒吧女:黄雪薇,深圳滨海艺术中心歌剧厅
2023-05-30 20:00,南宁,一出好戏,蝙蝠:潘斌龙 马进:傲日其愣 姗姗:蓝盈莹 小兴:陆宇鹏 张总:姜昊旻 小王:周国帅,广西文化艺术中心
2023-05-31 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:袁也 储君:谭建业 老班头:张书豪 大娘:杨雨婷 二娘:贺童童 三娘:魏卓妍 王磬:闫栋,丝路欢乐世界·琴音剧场
2023-05-31 19:00,沈阳,唐朝诡事录之曼陀罗,苏无名:于晓璘 卢凌风:郑艺彬 谢雁:纪晓坤 姜落声:崔秀丽 柳莺莺:宁梦恬 徐自:李乐尧 罗一手:王靖棋 刘大:杜豪洪 陈氏:朱芷秋 顾田:王浩然 曼陀罗:文嫣 古筝:姚佳慧 笛箫尺八:杜子华,盛京大剧院歌剧厅
2023-05-31 19:30,上海,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:潘杭苇 劳尔·沙尼子爵:赵超凡 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:杨闫乐 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-05-31 19:30,上海,城堡,霍姆斯:高杨 本杰明:杨皓晨 凯莉:马小乔 托尼:李磊,上海共舞台
2023-05-31 19:30,上海,南墙计划,小六:郭虹旭 张忠礼:马良 大莲:张梦嫣 肖傻子:徐奕然 胖子:孙浩程 德华:吴锦铎 白老师:赵丹霓 宋荷:黄可 多功能:王皓 多功能:张睿姝 多功能:赵雅妮 多功能:王典 多功能:霍泽安,人民大舞台
2023-05-31 19:30,上海,桑塔露琪亚,Stevie:郝李英杰 Chi Chi:王天择 Sonny Boy:吴以瀚,星空间6号·一台好戏小剧场
2023-05-31 19:30,上海,阿波罗尼亚,理查德:李苏霖 奥斯卡:祝颂皓 史蒂夫:周仕麒,星空间1号·一台好戏小剧场
2023-05-31 19:30,上海,翻国王棋,奥尔森:蛋蛋 克雷加德:遇泓羊 戈布:郭亢 弗雷:车鸣笛 玛尼:宋元明 伊敦:杜钇樵,星空间77号·鲸剧场
2023-05-31 19:30,上海,嘿！亚利桑那,简:陈玉婷 比利:曹牧之 怀亚特:施哲明 约瑟芬:于梦滢 强尼:高旭 哈利:周波 波特:智博闻,嘿！亚利桑那
2023-05-31 19:30,上海,狄俄尼索斯,狄俄尼索斯:林燕婷 阿波罗:刘牧 安普罗斯:赵毅劼 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈膺浩,星空间622号·BDWAY小剧场
2023-05-31 19:30,北京,最美的一天,许静雅:李佳音 大顺凡:周文嘉 小顺凡:娄睿 影子:张曦文,西区剧场
2023-05-31 19:30,广州,阿波罗尼亚,理查德:陈科铭 奥斯卡:曾鑫 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-05-31 19:30,南京,绽放,张桂梅:喻越越 老陈:淮梓伦 沈老师:代玮 小梦:王琳瑶 木沐:徐梦丹 小易:毋子玥 领导:桑云龙 记者:许越,南京保利大剧院大剧场
2023-05-31 19:30,南京,火蔷薇,,1912戏精小剧场
2023-05-31 19:30,宿迁,I LOVE YOU…,MAN1:白倬铭 WOMAN1:贺梦洁 MAN2:钱海睿 WOMAN2:王樵知 钢琴:李俊成 小提琴:茜仑,宿豫大剧院
2023-06-01 11:30,成都,熊猫,,熊猫剧院
2023-06-01 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:张新川 许平儿:袁也 储君:谭建业 老班头:张书豪 大娘:孙紫薇 二娘:孙晶俐 三娘:林梦圆 王磬:殷赫阳,丝路欢乐世界·琴音剧场
2023-06-01 19:00,沈阳,唐朝诡事录之曼陀罗,苏无名:于晓璘 卢凌风:郑艺彬 谢雁:纪晓坤 姜落声:崔秀丽 柳莺莺:宁梦恬 徐自:李乐尧 罗一手:王靖棋 刘大:杜豪洪 陈氏:朱芷秋 顾田:王浩然 曼陀罗:文嫣 古筝:姚佳慧 笛箫尺八:杜子华,盛京大剧院歌剧厅
2023-06-01 19:30,上海,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:杨陈秀一 劳尔·沙尼子爵:马添龙 卡洛塔·朱迪切利:杨丽莹 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-06-01 19:30,上海,城堡,霍姆斯:赵伟钢 本杰明:钟舜傲 凯莉:刘浩冉 托尼:夏阳,上海共舞台
2023-06-01 19:30,上海,南墙计划,小六:郭虹旭 张忠礼:李秋盟 大莲:李梓溪 肖傻子:蛋蛋 胖子:李泽熙 德华:崔承宇 白老师:周钰斐 宋荷:黄可 多功能:吴志军 多功能:杨济连 多功能:周显波 多功能:王典 多功能:霍泽安,人民大舞台
2023-06-01 19:30,上海,阿波罗尼亚,理查德:徐佳文 奥斯卡:张智涵 史蒂夫:李存贤,星空间1号·一台好戏小剧场
2023-06-01 19:30,上海,FLAMES火焰,梅瑞狄斯:卓群 爱德蒙:何铭海 埃里克:汤佳明,星空间4号·缪时客小剧场
2023-06-01 19:30,上海,辛吉路的画材店,卡路:赵钱龙 塞修:左溢 辛吉:王颢珏,星空间2号·好好有戏剧场
2023-06-01 19:30,上海,翻国王棋,奥尔森:徐泽辉 克雷加德:遇泓羊 戈布:蔡淇 弗雷:车鸣笛 玛尼:周波 伊敦:马小乔,星空间77号·鲸剧场
2023-06-01 19:30,上海,嘿！亚利桑那,简:陈玉婷 比利:滕春鹏 怀亚特:胡迪 约瑟芬:于梦滢 强尼:褚俊驰 哈利:唐超 波特:陈旭茂,嘿！亚利桑那
2023-06-01 19:30,上海,谋杀歌谣,Tom:李向哲 Sara:叶嘉雯 Michael:顾易 旁白:覃一凡,上海老卵俱乐部
2023-06-01 19:30,北京,最美的一天,许静雅:李佳音 大顺凡:周文嘉 小顺凡:娄睿 影子:张曦文,西区剧场
2023-06-01 19:30,成都,阿波罗尼亚,理查德:施天玮 奥斯卡:脱骁尧 史蒂夫:郑文博,西部文化产业中心·一台好戏小剧场
2023-06-01 19:30,广州,阿波罗尼亚,理查德:郭洧江 奥斯卡:张毅凯 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-06-01 19:30,武汉,灯塔,霍普:文振宇 怀恩:张艺 守塔人:王皓,武汉剧院小剧场
2023-06-01 19:30,南京,绽放,张桂梅:袁东方 老陈:淮梓伦 沈老师:代玮 小梦:袁子玉 木沐:徐梦丹 小易:毋子玥 领导:桑云龙 记者:许越,南京保利大剧院大剧场
2023-06-02 11:30,成都,熊猫,,熊猫剧院
2023-06-02 15:30,西安,丝路之声,Joey:朱亮 心慧/素素:田恬 刘子衡:江柏成 许平儿:安婧祎 储君:张书豪 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:闫栋,丝路欢乐世界·琴音剧场
2023-06-02 19:30,上海,剧院魅影,魅影:何亮辰 克里斯汀·戴伊:杨陈秀一 劳尔·沙尼子爵:李宸希 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,上海大剧院大剧场
2023-06-02 19:30,上海,城堡,霍姆斯:郭亢 本杰明:钟舜傲 凯莉:郭耀嵘 托尼:李苏霖,上海共舞台
2023-06-02 19:30,上海,南墙计划,小六:徐均朔 张忠礼:马良 大莲:刘浩冉 肖傻子:徐奕然 胖子:孙浩程 德华:崔承宇 白老师:赵丹霓 宋荷:李恩妤 多功能:王皓 多功能:张睿姝 多功能:赵雅妮 多功能:王典 多功能:姜均,人民大舞台
2023-06-02 19:30,上海,致命旋律,尼古拉斯:李存贤 科伦:李卓远 杰弗瑞:方银河 艾芙琳:曹小欠儿,长江剧场黑匣子
2023-06-02 19:30,上海,桑塔露琪亚,Stevie:杨皓晨 Chi Chi:徐昊 Sonny Boy:陈志,星空间6号·一台好戏小剧场
