时间,城市,音乐剧,卡司,剧院
2024-03-02 19:30,上海,疯子与赞美诗,傅祥安 张琛,星空间111号·墨剧场
2024-03-02 19:30,北京,威尼斯商人,宁馨儿 李嘉骏 郭禹良 云孟和,时间剧场TIME THEATRE
2024-03-02 19:30,北京,致命旋律,于晓璘 王培杰 李信 曹小欠儿,开心麻花磁剧场
2024-03-02 19:30,成都,阿波罗尼亚,郑金铠 王常凯 段霁洛,西部文化产业中心·一台好戏小剧场
2024-03-02 19:30,成都,灯塔,杨博皓 王世鑫 杜舟,西部文化产业中心·鲸剧场
2024-03-02 19:30,成都,致命旋律,王博睿 樊哲 周靖杰 项倩,成都开心麻花9剧场
2024-03-02 19:30,广州,阿波罗尼亚,郭洧江 曾鑫 邓欣锐,阿波罗尼亚·广州馆
2024-03-02 19:30,武汉,灯塔,刘君豪 刘子赫 罗明晖,武汉剧院武演新空间
2024-03-02 19:30,武汉,小说,韩佳旭 陈梓煊 刘秫呈,武演新空间（梦时代馆）
2024-03-02 19:30,深圳,人间失格,白举纲 刘令飞 李炜铃 张玮伦 徐梦,光明文化艺术中心 演艺中心大剧场
2024-03-02 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-02 19:30,南京,狄俄尼索斯,陈茜雅 田祥晔 陈晨 林甫,布洛幕小剧场
2024-03-02 20:00,深圳,会社人间,,万象天地剧场
2024-03-02 20:00,深圳,浮生六记,白倬铭 王洁璐 钟嘉媚 左一平 覃一凡 唐雨菲 孙澜月,南山文体中心剧院大剧院
2024-03-03 14:00,上海,猎罪图鉴,张泽 施哲明 徐瑶 覃子瑄 蒋倩如 刘乙萱 孙豆尔 刘钊 张艺 桑可舟 周波 潘珏辰 陈佳佳,人民大舞台
2024-03-03 14:00,上海,杨戬,叶麒圣 张诗漫 周默涵 孔雁 徐杭 吴志军 姜均 申帅 霍泽安,YOUNG剧场主剧场
2024-03-03 14:00,上海,疯子与赞美诗,许放星 钟子崴,星空间111号·墨剧场
2024-03-03 14:00,西安,丝路之声,梁广 刘玥岑 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-03 14:30,上海,LIZZIE丽兹,郭耀嵘 朱芾 周文嘉 宁梦恬,上海共舞台
2024-03-03 14:30,上海,嗜血博士,相征 钱蒙楠 洪果,星空间1023号·涵金小剧场
2024-03-03 14:30,上海,小说,朱亚洲 舒杨 田野,星空间115号·缪时客小剧场
2024-03-03 14:30,上海,FLAMES火焰,钱安琪 钟嘉诚 汤佳明,星空间4号·缪时客小剧场
2024-03-03 14:30,上海,辛吉路的画材店,温升宝 于滨嘉 王颢珏,星空间2号·好好有戏剧场
2024-03-03 14:30,上海,灯塔,元佳辰 尹智博 脱骁尧,星空间9号·鲸剧场
2024-03-03 14:30,上海,梦微之,沈育奇 卢翰林,星空间33号 鲸·剧场
2024-03-03 14:30,上海,时光代理人,蔡淇 王敏辉 邓贤凌 沈恬 智博闻,时光剧场
2024-03-03 14:30,上海,#0528,姜义哲 左溢 赵洪博,星空间28号·好好有戏小剧场
2024-03-03 14:30,北京,致命旋律,刘朱烨 武阳坤 郝晓辉 孙璞欣,开心麻花磁剧场
2024-03-03 14:30,成都,阿波罗尼亚,王博睿 赵嘉恒 段霁洛,西部文化产业中心·一台好戏小剧场
2024-03-03 15:00,武汉,灯塔,宋凯文 张鑫澳 刘秫呈,武汉剧院武演新空间
2024-03-03 15:00,武汉,小说,韩佳旭 刘子赫 罗明晖,武演新空间（梦时代馆）
2024-03-03 15:00,深圳,人间失格,刘令飞 白举纲 李炜铃 张玮伦 徐梦,光明文化艺术中心 演艺中心大剧场
2024-03-03 15:00,南京,狄俄尼索斯,陈茜雅 姜呈洋 王瑞 林甫,布洛幕小剧场
2024-03-03 15:30,成都,致命旋律,张金鑫 樊哲 周靖杰 项倩,成都开心麻花9剧场
2024-03-03 16:30,成都,灯塔,杨博皓 王世鑫 范杰,西部文化产业中心·鲸剧场
2024-03-03 16:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-03 17:00,上海,彗星来电,刘烨 李存贤 陈楷,星空间3号·MOriginal Box
2024-03-03 17:00,上海,疯子与赞美诗,张铎 周一男,星空间111号·墨剧场
2024-03-03 19:30,上海,LIZZIE丽兹,徐丽东 丁臻滢 邓贤凌 蔡忻如,上海共舞台
2024-03-03 19:30,上海,猎罪图鉴,毛二 王瀚宇 张沁丹 莫海婧 蒋倩如 刘乙萱 孙豆尔 徐奕然 毛珏懿 桑可舟 饶恒宇 徐茜 陈佳佳,人民大舞台
2024-03-03 19:30,上海,嗜血博士,施天玮 管重昊 杨颖,星空间1023号·涵金小剧场
2024-03-03 19:30,上海,桑塔露琪亚,牛博为 李秋盟 朱亮,星空间6号·一台好戏小剧场
2024-03-03 19:30,上海,阿波罗尼亚,郭洧江 邵奕磊 赵霄汉,星空间1号·一台好戏小剧场
2024-03-03 19:30,上海,小说,相征 汤佳明 汤邵文,星空间115号·缪时客小剧场
2024-03-03 19:30,上海,FLAMES火焰,陈旭 田野 万钰彬,星空间4号·缪时客小剧场
2024-03-03 19:30,上海,翻国王棋,郭虹旭 遇泓羊 申霓 车鸣笛 刘明明 黎珂儿,星空间77号·鲸剧场
2024-03-03 19:30,上海,时光代理人,曹牧之 吴以瀚 左一平 恩妤 李泽熙,时光剧场
2024-03-03 19:30,上海,#0528,温升宝 刘政 李珏,星空间28号·好好有戏小剧场
2024-03-03 19:30,上海,当你心动时,徐佳文 朱亚洲 黄旖,星空间12号·耶比剧场
2024-03-03 19:30,上海,致爱,王洁璐 白倬铭,亚洲大厦·星空间黑匣子
2024-03-03 19:30,北京,致命旋律,于晓璘 王培杰 李信 曹小欠儿,开心麻花磁剧场
2024-03-03 19:30,武汉,小说,文振宇 刘子赫 王皓,武演新空间（梦时代馆）
2024-03-04 19:30,上海,阿尔托，梵高,邵立君 夏阳 毛寅东,星空间17号·NFP小剧场
2024-03-04 19:30,上海,时光代理人,白倬铭 王敏辉 蔡璐 沈恬 李泽熙,时光剧场
2024-03-04 19:30,上海,疯子与赞美诗,傅祥安 周一男,星空间111号·墨剧场
2024-03-05 14:00,西安,丝路之声,梁广 刘玥岑 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-05 19:30,上海,LIZZIE丽兹,徐丽东 杜鑫艳 刘烨 党韫葳,上海共舞台
2024-03-05 19:30,上海,嗜血博士,顾易 汤佳明 葛洧吟,星空间1023号·涵金小剧场
2024-03-05 19:30,上海,桑塔露琪亚,曹牧之 邵奕磊 陈志,星空间6号·一台好戏小剧场
2024-03-05 19:30,上海,阿波罗尼亚,徐杭 张智涵 赵霄汉,星空间1号·一台好戏小剧场
2024-03-05 19:30,上海,翻国王棋,郭虹旭 李秋盟 宁梦恬 孙欣业 宋元明 杜钇樵,星空间77号·鲸剧场
2024-03-05 19:30,上海,阿尔托，梵高,邵立君 施博威 刘洪书,星空间17号·NFP小剧场
2024-03-05 19:30,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
2024-03-05 19:30,上海,致爱,周文嘉 舒荣波,亚洲大厦·星空间黑匣子
2024-03-05 19:30,广州,阿波罗尼亚,王博睿 脱骁尧 杜牧,阿波罗尼亚·广州馆
2024-03-06 14:00,西安,丝路之声,谭建业 王晶琬 周熙智 孙晶俐 张书豪 尉梦飞 孙紫薇 王笑语 王雨 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-06 19:30,上海,粉丝来信,徐均朔 刘岩 崔恩尔 孙礼杰 胡芳洲 白倬铭 朱家鹏,上海文化广场主剧场
2024-03-06 19:30,上海,LIZZIE丽兹,郭耀嵘 赵雨卉 刘烨 王洁璐,上海共舞台
2024-03-06 19:30,上海,嗜血博士,朱微之 钱蒙楠 钱安琪,星空间1023号·涵金小剧场
2024-03-06 19:30,上海,桑塔露琪亚,牛博为 徐昊 朱亮,星空间6号·一台好戏小剧场
2024-03-06 19:30,上海,阿波罗尼亚,徐佳文 宋周鑫 赵霄汉,星空间1号·一台好戏小剧场
2024-03-06 19:30,上海,辛吉路的画材店,徐杭 于滨嘉 顾易,星空间2号·好好有戏剧场
2024-03-06 19:30,上海,嘿！亚利桑那,吴杭律 刘瀚聪 王逸飞 于梦滢 褚俊驰 高瑞杰 陈旭茂,嘿！亚利桑那
2024-03-06 19:30,上海,#0528,夏阳 林大钦 王浩楠,星空间28号·好好有戏小剧场
2024-03-06 19:30,上海,致爱,周文嘉 吴以瀚,亚洲大厦·星空间黑匣子
2024-03-06 19:30,广州,阿波罗尼亚,王博睿 脱骁尧 杜牧,阿波罗尼亚·广州馆
2024-03-06 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-07 14:00,西安,丝路之声,谭建业 王晶琬 刘靖 李佳璐 张书豪 尉梦飞 孙紫薇 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-07 19:30,上海,粉丝来信,徐均朔 刘岩 郭耀嵘 赵伟钢 胡芳洲 舒荣波 朱家鹏,上海文化广场主剧场
2024-03-07 19:30,上海,LIZZIE丽兹,刘乙萱 赵雨卉 周文嘉 党韫葳,上海共舞台
2024-03-07 19:30,上海,猎罪图鉴,毛二 胡迪 丁臻滢 莫海婧 陈旭 陈玉婷 孙豆尔 徐奕然 毛珏懿 桑可舟 周波 徐茜 陈佳佳,人民大舞台
2024-03-07 19:30,上海,长腿叔叔,高杨 张会芳,兰心大戏院
2024-03-07 19:30,上海,嗜血博士,相征 管重昊 洪果,星空间1023号·涵金小剧场
2024-03-07 19:30,上海,桑塔露琪亚,牛博为 徐昊 陈志,星空间6号·一台好戏小剧场
2024-03-07 19:30,上海,阿波罗尼亚,徐杭 范金锴 李存贤,星空间1号·一台好戏小剧场
2024-03-07 19:30,上海,辛吉路的画材店,赵钱龙 姜义哲 刘瀚聪,星空间2号·好好有戏剧场
2024-03-07 19:30,上海,阿尔托，梵高,朱微之 曹珺 刘洪书,星空间17号·NFP小剧场
2024-03-07 19:30,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 朱佳艳 智博闻,时光剧场
2024-03-07 19:30,上海,当你心动时,徐佳文 万钰彬 黄旖,星空间12号·耶比剧场
2024-03-07 19:30,上海,致爱,王洁璐 白倬铭,亚洲大厦·星空间黑匣子
2024-03-07 19:30,上海,彗星来电,刘烨 钟嘉诚 夏阳,星空间3号·MOriginal Box
2024-03-07 19:30,成都,阿波罗尼亚,王博睿 周靖杰 邓欣锐,西部文化产业中心·一台好戏小剧场
2024-03-07 19:30,广州,阿波罗尼亚,李苏霖 朱亚洲 杜牧,阿波罗尼亚·广州馆
2024-03-07 19:30,杭州,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,杭州蜂巢剧场(杭杂小剧场)
2024-03-08 14:00,西安,丝路之声,梁广 刘玥岑 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-08 19:30,上海,粉丝来信,郭嘉轩 马海生 刘浩冉 孙礼杰 张琛 姜崃 朱家鹏,上海文化广场主剧场
2024-03-08 19:30,上海,LIZZIE丽兹,刘乙萱 杜鑫艳 周文嘉 王洁璐,上海共舞台
2024-03-08 19:30,上海,猎罪图鉴,毛二 施哲明 丁臻滢 莫海婧 王芯芯 陈玉婷 孙豆尔 徐奕然 张艺 毛寅东 饶恒宇 潘珏辰 毛珏懿,人民大舞台
2024-03-08 19:30,上海,长腿叔叔,高杨 张会芳,兰心大戏院
2024-03-08 19:30,上海,桑塔露琪亚,赵霄汉 王浩楠 吴以瀚,星空间6号·一台好戏小剧场
2024-03-08 19:30,上海,阿波罗尼亚,施博威 李政绪 李存贤,星空间1号·一台好戏小剧场
2024-03-08 19:30,上海,月亮与六便士,白一博 温雅祺 王壹 邹子月,星空间815号·缪时客小剧场
2024-03-08 19:30,上海,FLAMES火焰,谢一溦 钱蒙楠 相征,星空间4号·缪时客小剧场
2024-03-08 19:30,上海,辛吉路的画材店,曹屿辰 于滨嘉 顾易,星空间2号·好好有戏剧场
2024-03-08 19:30,上海,翻国王棋,蛋蛋 刘阳 郭亢 薛尚文 孙博 杜钇樵,星空间77号·鲸剧场
2024-03-08 19:30,上海,阿尔托，梵高,邵立君 宋元明 智博闻,星空间17号·NFP小剧场
2024-03-08 19:30,上海,嘿！亚利桑那,吴杭律 刘瀚聪 张艺 于梦滢 连江维 高瑞杰 高尔金宝音,嘿！亚利桑那
2024-03-08 19:30,上海,杨戬,叶麒圣 余思冉 蔡淇 孔雁 徐杭 吴志军 赵钱龙 申帅 霍泽安,YOUNG剧场主剧场
2024-03-08 19:30,上海,摇滚太白·诗与星,胥子含 孙乐仟 王珏语涵,星空间407号·她剧场
2024-03-08 19:30,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
2024-03-08 19:30,上海,时光代理人,王逸飞 朱涵彬 左一平 沈恬 周波,时光剧场
2024-03-08 19:30,上海,#0528,夏阳 徐步超 王颢珏,星空间28号·好好有戏小剧场
2024-03-08 19:30,上海,当你心动时,徐佳文 万钰彬 陈旭,星空间12号·耶比剧场
2024-03-08 19:30,上海,两个人的谋杀,翟松 广家伟,滴水湖剧院
2024-03-08 19:30,上海,疯子与赞美诗,傅祥安 周一男,星空间111号·墨剧场
2024-03-08 19:30,北京,致命旋律,于晓璘 王培杰 李信 刘晓燕,开心麻花磁剧场
2024-03-08 19:30,北京,婚礼歌手,李卓远 鲁芳岐 帕赛 马凯漪 郭禹良 董韦凯 文颖倩 乌尼思 赵梓岑,朝阳剧场
2024-03-08 19:30,北京,孤独城堡,孙悦 江东旭 刘俊泽,三里屯·爱乐汇艺术空间-时空剧场
2024-03-08 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 邓欣锐,西部文化产业中心·一台好戏小剧场
2024-03-08 19:30,成都,灯塔,廖城志 赵奕然 范杰,西部文化产业中心·鲸剧场
2024-03-08 19:30,成都,致命旋律,杨博皓 王佑名 杜舟 葛泽扬,成都开心麻花9剧场
2024-03-08 19:30,广州,阿波罗尼亚,李苏霖 朱亚洲 李玉言,阿波罗尼亚·广州馆
2024-03-08 19:30,武汉,灯塔,文振宇 曾鑫 罗明晖,武汉剧院武演新空间
2024-03-08 19:30,武汉,小说,李坤嘉 王博睿 张鑫澳,武演新空间（梦时代馆）
2024-03-08 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-08 19:30,南京,狄俄尼索斯,娄睿 姜呈洋 王瑞 褚威,布洛幕小剧场
2024-03-08 19:30,杭州,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,杭州蜂巢剧场(杭杂小剧场)
2024-03-08 19:30,杭州,蝶变,叶嘉雯 张沁丹 黄周,杭州东坡大剧院
2024-03-08 20:00,北京,威尼斯商人,宁馨儿 李嘉骏 张智伟 云孟和,时间剧场TIME THEATRE
2024-03-08 20:00,深圳,朝暮有情人,麦紫筠 廖爱玲 袁安婷 李俊杰 邝为立 彭展铿,万象天地剧场
2024-03-09 14:00,上海,人间失格,白举纲 刘令飞 李炜铃 张玮伦 徐梦,上海保利大剧院大剧场
2024-03-09 14:00,上海,猎罪图鉴,毛二 王瀚宇 丁臻滢 莫海婧 陈旭 陈玉婷 孙豆尔 徐奕然 张雅琪 桑可舟 周波 潘珏辰 毛珏懿,人民大舞台
2024-03-09 14:00,上海,杨戬,徐泽辉 张诗漫 蔡淇 孔雁 赵钱龙 胡芳洲 姜均 申帅 徐杭,YOUNG剧场主剧场
2024-03-09 14:00,西安,丝路之声,梁广 王晶琬 刘靖 孙晶俐 谭建业 张书豪 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-03-09 14:30,上海,LIZZIE丽兹,徐丽东 杜鑫艳 邓贤凌 党韫葳,上海共舞台
2024-03-09 14:30,上海,长腿叔叔,高杨 张会芳,兰心大戏院
2024-03-09 14:30,上海,月亮与六便士,吴俊鹏 温雅祺 薛尚文 周钰斐,星空间815号·缪时客小剧场
2024-03-09 14:30,上海,小说,相征 汤佳明 钱蒙楠,星空间115号·缪时客小剧场
2024-03-09 14:30,上海,FLAMES火焰,洪果 钟嘉诚 许昌泰,星空间4号·缪时客小剧场
2024-03-09 14:30,上海,辛吉路的画材店,李珏 于滨嘉 车鸣笛,星空间2号·好好有戏剧场
2024-03-09 14:30,上海,灯塔,周一男 孙博 脱骁尧,星空间9号·鲸剧场
2024-03-09 14:30,上海,嘿！亚利桑那,马小乔 刘瀚聪 胡迪 于梦滢 王壹 唐超 智博闻,嘿！亚利桑那
2024-03-09 14:30,上海,梦微之,沈育奇 卢翰林,星空间33号 鲸·剧场
2024-03-09 14:30,上海,时光代理人,丁星辰 吴以瀚 左一平 恩妤 许放星,时光剧场
2024-03-09 14:30,上海,#0528,江泽辰 林大钦 王浩楠,星空间28号·好好有戏小剧场
2024-03-09 14:30,上海,当你心动时,徐佳文 施博威 葛洧吟,星空间12号·耶比剧场
2024-03-09 14:30,上海,疯子与赞美诗,毛寅东 邵立君,星空间111号·墨剧场
2024-03-09 14:30,北京,致命旋律,孙葛川野 武阳坤 郝晓辉 于洋,开心麻花磁剧场
2024-03-09 14:30,北京,婚礼歌手,李卓远 鲁芳岐 帕赛 马凯漪 郭禹良 董韦凯 文颖倩 乌尼思 赵梓岑,朝阳剧场
2024-03-09 14:30,广州,阿波罗尼亚,李苏霖 张毅凯 李玉言,阿波罗尼亚·广州馆
2024-03-09 14:30,南京,狄俄尼索斯,娄睿 姜呈洋 陈晨 褚威,布洛幕小剧场
2024-03-09 14:30,杭州,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,杭州蜂巢剧场(杭杂小剧场)
2024-03-09 15:00,武汉,小说,李坤嘉 曾阵 汤俊军,武演新空间（梦时代馆）
2024-03-09 15:00,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-09 17:00,上海,彗星来电,丁辰西 李存贤 陈楷,星空间3号·MOriginal Box
2024-03-09 19:00,上海,Little Jack小杰克,顾易 黄可,ARK LIVE HOUSE
2024-03-09 19:30,上海,粉丝来信,赵凡嘉 施哲明 刘浩冉 赵伟钢 张琛 舒荣波 朱家鹏,上海文化广场主剧场
2024-03-09 19:30,上海,LIZZIE丽兹,郭耀嵘 朱芾 周文嘉 王洁璐,上海共舞台
2024-03-09 19:30,上海,猎罪图鉴,张泽 徐昊 徐瑶 覃子瑄 蒋倩如 刘乙萱 倪晔 刘钊 张艺 桑可舟 饶恒宇 徐茜 陈佳佳,人民大舞台
2024-03-09 19:30,上海,长腿叔叔,高杨 张会芳,兰心大戏院
2024-03-09 19:30,上海,嗜血博士,朱微之 徐步超 潘珏辰,星空间1023号·涵金小剧场
2024-03-09 19:30,上海,桑塔露琪亚,曹牧之 邵奕磊 陈科铭,星空间6号·一台好戏小剧场
2024-03-09 19:30,上海,阿波罗尼亚,朱亮 宋周鑫 牛博为,星空间1号·一台好戏小剧场
2024-03-09 19:30,上海,月亮与六便士,吴俊鹏 沈恬 薛尚文 田梦,星空间815号·缪时客小剧场
2024-03-09 19:30,上海,小说,丁星辰 施天玮 张云轩,星空间115号·缪时客小剧场
2024-03-09 19:30,上海,FLAMES火焰,卓群 孙豆尔 施博威,星空间4号·缪时客小剧场
2024-03-09 19:30,上海,辛吉路的画材店,温升宝 左溢 王颢珏,星空间2号·好好有戏剧场
2024-03-09 19:30,上海,翻国王棋,蛋蛋 李秋盟 郭亢 唐超 刘明明 马小乔,星空间77号·鲸剧场
2024-03-09 19:30,上海,阿尔托，梵高,白一博 宋元明 张鼎棋,星空间17号·NFP小剧场
2024-03-09 19:30,上海,嘿！亚利桑那,冯远 王桓 王逸飞 于梦滢 连江维 孙金瀚 陈旭茂,嘿！亚利桑那
2024-03-09 19:30,上海,杨戬,张智涵 张诗漫 蔡淇 孔雁 赵钱龙 胡芳洲 姜均 申帅 徐杭,YOUNG剧场主剧场
2024-03-09 19:30,上海,摇滚太白·诗与星,钱安琪 范可妮 钟嘉媚,星空间407号·她剧场
2024-03-09 19:30,上海,时光代理人,白倬铭 杜光祎 邓贤凌 郭珍艳 周波,时光剧场
2024-03-09 19:30,上海,#0528,姜义哲 刘政 刘瀚聪,星空间28号·好好有戏小剧场
2024-03-09 19:30,上海,当你心动时,许昌泰 万钰彬 葛洧吟,星空间12号·耶比剧场
2024-03-09 19:30,上海,致爱,严小北 陆宇鹏,亚洲大厦·星空间黑匣子
2024-03-09 19:30,上海,两个人的谋杀,翟松 广家伟,滴水湖剧院
2024-03-09 19:30,上海,疯子与赞美诗,傅祥安 钟子崴,星空间111号·墨剧场
2024-03-09 19:30,北京,威尼斯商人,宁馨儿 李嘉骏 张智伟 周校校,时间剧场TIME THEATRE
2024-03-09 19:30,北京,致命旋律,于晓璘 王培杰 李信 刘晓燕,开心麻花磁剧场
2024-03-09 19:30,北京,婚礼歌手,李卓远 鲁芳岐 帕赛 马凯漪 郭禹良 董韦凯 文颖倩 乌尼思 赵梓岑,朝阳剧场
2024-03-09 19:30,北京,孤独城堡,魏瑾 江东旭 黄思惟,三里屯·爱乐汇艺术空间-时空剧场
2024-03-09 19:30,成都,阿波罗尼亚,唐浩瑜 赵嘉恒 杜牧,西部文化产业中心·一台好戏小剧场
2024-03-09 19:30,成都,灯塔,廖城志 王世鑫 杜舟,西部文化产业中心·鲸剧场
2024-03-09 19:30,成都,致命旋律,杨博皓 王佑名 周靖杰 葛泽扬,成都开心麻花9剧场
2024-03-09 19:30,广州,阿波罗尼亚,杨宇威 曾鑫 邓欣锐,阿波罗尼亚·广州馆
2024-03-09 19:30,武汉,灯塔,宋凯文 陈梓煊 刘秫呈,武汉剧院武演新空间
2024-03-09 19:30,武汉,小说,文振宇 王博睿 王皓,武演新空间（梦时代馆）
2024-03-09 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2024-03-09 19:30,南京,狄俄尼索斯,陈茜雅 田祥晔 陈晨 褚威,布洛幕小剧场
2024-03-09 19:30,杭州,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,杭州蜂巢剧场(杭杂小剧场)
2024-03-09 19:30,杭州,蝶变,胥子含 张沁丹 黄周,杭州东坡大剧院
2024-03-09 20:00,深圳,朝暮有情人,麦紫筠 廖爱玲 袁安婷 李俊杰 邝为立 彭展铿,万象天地剧场
2024-03-10 14:00,上海,粉丝来信,郭嘉轩 刘岩 郭耀嵘 孙礼杰 胡芳洲 姜崃 朱家鹏,上海文化广场主剧场
2024-03-10 14:00,上海,人间失格,刘令飞 白举纲 李炜铃 张玮伦 徐梦,上海保利大剧院大剧场
